;id;org:resource;concept:name;time:timestamp;org:role;case:OrganizationalEntity;case:ProjectNumber;case:TaskNumber;case:dec_id_0;case:ActivityNumber;case:TotalDeclared;case:concept:name;case:RequestedAmount_0;case:Overspent;case:travel permit number;case:DeclarationNumber_0;case:RequestedBudget;case:BudgetNumber;case:OverspentAmount;case:RfpNumber_0;case:OrganizationalEntity_0;case:Rfp_id_0;case:Cost Type_0;case:dec_id_1;case:Activity_0;case:Task_0;case:Project_0;case:DeclarationNumber_1;case:RequestedAmount_1;case:Activity_1;case:dec_id_2;case:RfpNumber_1;case:OrganizationalEntity_1;case:Cost Type_1;case:Task_1;case:Rfp_id_1;case:Project_1;case:DeclarationNumber_2;case:RequestedAmount_2;case:dec_id_3;case:dec_id_4;case:DeclarationNumber_4;case:RequestedAmount_4;case:RequestedAmount_3;case:DeclarationNumber_3;case:Activity_2;case:Cost Type_2;case:RfpNumber_2;case:OrganizationalEntity_2;case:Project_2;case:Rfp_id_2;case:Task_2;case:Activity_3;case:Cost Type_3;case:RfpNumber_3;case:OrganizationalEntity_3;case:Project_3;case:Rfp_id_3;case:Task_3;case:RequestedAmount_9;case:dec_id_5;case:dec_id_6;case:dec_id_9;case:dec_id_7;case:dec_id_8;case:DeclarationNumber_8;case:DeclarationNumber_9;case:DeclarationNumber_5;case:DeclarationNumber_6;case:DeclarationNumber_7;case:RequestedAmount_8;case:RequestedAmount_6;case:RequestedAmount_5;object:name;action:name;action:status;org:actor:name;org:actor:name:a
4348;rp_request for payment 59274_15;SYSTEM;Request Payment;2018-08-14 20:03:49+02:00;UNDEFINED;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
4349;rp_request for payment 59274_16;SYSTEM;Payment Handled;2018-08-20 17:31:18+02:00;UNDEFINED;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
4350;rv_travel permit 59272_6;STAFF MEMBER;Start trip;2018-09-09 00:00:00+02:00;EMPLOYEE;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; start;;;, STAFF MEMBER
4351;rv_travel permit 59272_7;STAFF MEMBER;End trip;2018-09-14 00:00:00+02:00;EMPLOYEE;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; end;;;, STAFF MEMBER
4352;st_step 59286_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-24 16:00:57+02:00;EMPLOYEE;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
4353;st_step 59285_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-09-26 12:02:00+02:00;ADMINISTRATION;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved;; administration, administration;, STAFF MEMBER
4354;st_step 59288_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-10-03 08:56:03+02:00;BUDGET OWNER;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
4355;st_step 59287_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-10-04 08:05:09+02:00;SUPERVISOR;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
4356;fd_declaration 59276_17;SYSTEM;Request Payment;2018-10-04 10:43:08+02:00;UNDEFINED;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
4357;fd_declaration 59276_18;SYSTEM;Payment Handled;2018-10-08 17:31:16+02:00;UNDEFINED;organizational unit 65459;project 6210;task 427;;UNKNOWN;3210.3650936481217;travel permit 59272;3051.882483770994;True;travel permit number 59273;;4052.9647858844546;budget 1922;1646.3919698606755;request for payment number 59275;organizational unit 65462;request for payment 59274;0.0;declaration 59276;activity 505;task 20268;project 503;declaration number 59277;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
4358;st_step 68050_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2018-07-31 22:01:07+02:00;EMPLOYEE;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
4359;st_step 68053_0;STAFF MEMBER;Permit APPROVED by ADMINISTRATION;2018-08-01 20:47:48+02:00;ADMINISTRATION;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved;; administration, administration;, STAFF MEMBER
4360;st_step 68051_0;STAFF MEMBER;Permit APPROVED by SUPERVISOR;2018-08-02 11:28:11+02:00;SUPERVISOR;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved;; supervisor, supervisor;, STAFF MEMBER
4361;st_step 68052_0;STAFF MEMBER;Permit FINAL_APPROVED by DIRECTOR;2018-08-06 22:23:29+02:00;DIRECTOR;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; director, director;, STAFF MEMBER
4362;rv_travel permit 68046_6;STAFF MEMBER;Start trip;2018-10-06 00:00:00+02:00;EMPLOYEE;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; start;;;, STAFF MEMBER
4363;rv_travel permit 68046_7;STAFF MEMBER;End trip;2018-10-11 00:00:00+02:00;EMPLOYEE;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; end;;;, STAFF MEMBER
4364;st_step 68061_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-27 14:50:03+01:00;EMPLOYEE;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
4365;st_step 68062_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-11-27 16:24:05+01:00;ADMINISTRATION;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; rejected;; administration, administration;, STAFF MEMBER
4366;st_step 68063_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-11-28 13:10:11+01:00;EMPLOYEE;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; rejected;; employee;, STAFF MEMBER
4367;st_step 68060_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-28 13:21:36+01:00;EMPLOYEE;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
4368;st_step 68059_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-11-28 13:21:47+01:00;ADMINISTRATION;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; rejected;; administration, administration;, STAFF MEMBER
4369;st_step 68058_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-11-28 14:33:07+01:00;EMPLOYEE;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; rejected;; employee;, STAFF MEMBER
4370;st_step 68057_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-29 11:24:51+01:00;EMPLOYEE;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
4371;st_step 68056_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-11-29 11:25:03+01:00;ADMINISTRATION;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved;; administration, administration;, STAFF MEMBER
4372;st_step 68055_0;STAFF MEMBER;Declaration APPROVED by SUPERVISOR;2018-11-30 15:15:30+01:00;SUPERVISOR;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved;; supervisor, supervisor;, STAFF MEMBER
4373;st_step 68054_0;STAFF MEMBER;Declaration FINAL_APPROVED by DIRECTOR;2018-12-03 10:52:50+01:00;DIRECTOR;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved; final; director, director;, STAFF MEMBER
4374;fd_declaration 68048_17;SYSTEM;Request Payment;2018-12-05 07:55:47+01:00;UNDEFINED;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
4375;fd_declaration 68048_18;SYSTEM;Payment Handled;2018-12-06 17:31:34+01:00;UNDEFINED;organizational unit 65458;project 47761;task 427;declaration 68048;UNKNOWN;2255.8425293022087;travel permit 68046;2,660;False;travel permit number 68047;declaration number 68049;3807.259812059772;budget 922;-569.8970600342423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
4376;st_step 65063_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2018-08-06 12:43:07+02:00;EMPLOYEE;organizational unit 65457;project 1623;task 427;;UNKNOWN;616.6256217302789;travel permit 65055;323.3876021836875;True;travel permit number 65056;;518.8681676827822;budget 1622;151.91245919257693;request for payment number 65058;organizational unit 65456;request for payment 65057;0.0;;activity 505;task 10542;project 503;;148.42042936042375;activity 505;declaration 65061;request for payment number 65060;organizational unit 65456;0.0;task 10542;request for payment 65059;project 503;declaration number 65062;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
4377;st_step 65065_0;STAFF MEMBER;Permit APPROVED by ADMINISTRATION;2018-08-06 12:43:13+02:00;ADMINISTRATION;organizational unit 65457;project 1623;task 427;;UNKNOWN;616.6256217302789;travel permit 65055;323.3876021836875;True;travel permit number 65056;;518.8681676827822;budget 1622;151.91245919257693;request for payment number 65058;organizational unit 65456;request for payment 65057;0.0;;activity 505;task 10542;project 503;;148.42042936042375;activity 505;declaration 65061;request for payment number 65060;organizational unit 65456;0.0;task 10542;request for payment 65059;project 503;declaration number 65062;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved;; administration, administration;, STAFF MEMBER
4378;st_step 65072_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-08-07 15:00:40+02:00;EMPLOYEE;organizational unit 65457;project 1623;task 427;;UNKNOWN;616.6256217302789;travel permit 65055;323.3876021836875;True;travel permit number 65056;;518.8681676827822;budget 1622;151.91245919257693;request for payment number 65058;organizational unit 65456;request for payment 65057;0.0;;activity 505;task 10542;project 503;;148.42042936042375;activity 505;declaration 65061;request for payment number 65060;organizational unit 65456;0.0;task 10542;request for payment 65059;project 503;declaration number 65062;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
4379;st_step 65071_0;STAFF MEMBER;Request For Payment APPROVED by ADMINISTRATION;2018-08-07 15:00:54+02:00;ADMINISTRATION;organizational unit 65457;project 1623;task 427;;UNKNOWN;616.6256217302789;travel permit 65055;323.3876021836875;True;travel permit number 65056;;518.8681676827822;budget 1622;151.91245919257693;request for payment number 65058;organizational unit 65456;request for payment 65057;0.0;;activity 505;task 10542;project 503;;148.42042936042375;activity 505;declaration 65061;request for payment number 65060;organizational unit 65456;0.0;task 10542;request for payment 65059;project 503;declaration number 65062;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; administration, administration;, STAFF MEMBER
4380;st_step 65064_0;STAFF MEMBER;Permit APPROVED by BUDGET OWNER;2018-08-13 09:51:06+02:00;BUDGET OWNER;organizational unit 65457;project 1623;task 427;;UNKNOWN;616.6256217302789;travel permit 65055;323.3876021836875;True;travel permit number 65056;;518.8681676827822;budget 1622;151.91245919257693;request for payment number 65058;organizational unit 65456;request for payment 65057;0.0;;activity 505;task 10542;project 503;;148.42042936042375;activity 505;declaration 65061;request for payment number 65060;organizational unit 65456;0.0;task 10542;request for payment 65059;project 503;declaration number 65062;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved;; budget owner, budget owner;, STAFF MEMBER
4381;st_step 65073_0;STAFF MEMBER;Request For Payment APPROVED by BUDGET OWNER;2018-08-13 13:04:22+02:00;BUDGET OWNER;organizational unit 65457;project 1623;task 427;;UNKNOWN;616.6256217302789;travel permit 65055;323.3876021836875;True;travel permit number 65056;;518.8681676827822;budget 1622;151.91245919257693;request for payment number 65058;organizational unit 65456;request for payment 65057;0.0;;activity 505;task 10542;project 503;;148.42042936042375;activity 505;declaration 65061;request for payment number 65060;organizational unit 65456;0.0;task 10542;request for payment 65059;project 503;declaration number 65062;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; budget owner, budget owner;, STAFF MEMBER
