;id;org:resource;concept:name;time:timestamp;org:role;case:concept:name;case:BudgetNumber;case:DeclarationNumber;case:Amount;object:name;action:name;action:status;org:actor:name;org:actor:name:a
775;st_step 119751_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-22 14:30:54+02:00;EMPLOYEE;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration, employee; rejected;; employee;, STAFF MEMBER
776;st_step 119747_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-29 15:04:22+01:00;EMPLOYEE;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration, employee; submitted;; employee;, STAFF MEMBER
777;st_step 119748_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-10-29 15:04:40+01:00;ADMINISTRATION;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration; approved;; administration, administration;, STAFF MEMBER
778;st_step 119749_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-11-01 09:29:50+01:00;BUDGET OWNER;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
779;st_step 119750_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-11-08 05:15:30+01:00;SUPERVISOR;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
780;dd_declaration 119745_19;SYSTEM;Request Payment;2018-11-08 06:58:13+01:00;UNDEFINED;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; payment; request;;;, SYSTEM
781;dd_declaration 119745_20;SYSTEM;Payment Handled;2018-11-12 17:30:45+01:00;UNDEFINED;declaration 119745;budget 86566;declaration number 119746;67.72717951244658; payment; handled;;;, SYSTEM
782;st_step 133679_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-22 11:34:43+02:00;EMPLOYEE;declaration 133671;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
783;st_step 133678_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-09-22 11:36:38+02:00;ADMINISTRATION;declaration 133671;budget 86566;UNKNOWN;0.0; declaration; approved;; administration, administration;, STAFF MEMBER
784;st_step 133675_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-09-25 10:36:04+02:00;BUDGET OWNER;declaration 133671;budget 86566;UNKNOWN;0.0; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
785;st_step 133677_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-09-27 08:17:15+02:00;SUPERVISOR;declaration 133671;budget 86566;UNKNOWN;0.0; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
786;st_step 133676_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-18 13:46:48+02:00;EMPLOYEE;declaration 133671;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
787;st_step 133674_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-12-01 20:18:20+01:00;EMPLOYEE;declaration 133671;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
788;st_step 133673_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-12-01 20:18:26+01:00;ADMINISTRATION;declaration 133671;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
789;st_step 133672_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-12-03 09:10:40+01:00;EMPLOYEE;declaration 133671;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
790;st_step 142131_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-09-24 16:29:10+02:00;EMPLOYEE;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration, employee; submitted;; employee;, STAFF MEMBER
791;st_step 142130_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-09-24 16:33:29+02:00;ADMINISTRATION;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration; approved;; administration, administration;, STAFF MEMBER
792;st_step 142132_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-09-27 10:26:23+02:00;BUDGET OWNER;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
793;st_step 142134_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-10-04 05:15:31+02:00;SUPERVISOR;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
794;st_step 142133_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-04 09:41:29+02:00;EMPLOYEE;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration, employee; rejected;; employee;, STAFF MEMBER
795;st_step 142127_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-04 11:48:34+02:00;EMPLOYEE;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration, employee; submitted;; employee;, STAFF MEMBER
796;st_step 142128_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-10-04 11:48:43+02:00;ADMINISTRATION;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration; rejected;; administration, administration;, STAFF MEMBER
797;st_step 142129_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-05 09:44:50+02:00;EMPLOYEE;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration, employee; rejected;; employee;, STAFF MEMBER
798;st_step 142125_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-08 11:08:50+02:00;EMPLOYEE;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration, employee; submitted;; employee;, STAFF MEMBER
799;st_step 142126_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-10-08 11:08:54+02:00;ADMINISTRATION;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration; approved;; administration, administration;, STAFF MEMBER
800;st_step 142123_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-10-08 13:14:43+02:00;BUDGET OWNER;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
801;st_step 142124_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-10-09 08:01:59+02:00;SUPERVISOR;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
802;dd_declaration 142121_19;SYSTEM;Request Payment;2018-10-09 10:16:05+02:00;UNDEFINED;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; payment; request;;;, SYSTEM
803;dd_declaration 142121_20;SYSTEM;Payment Handled;2018-10-11 17:31:06+02:00;UNDEFINED;declaration 142121;budget 86566;declaration number 142122;89.53566828323366; payment; handled;;;, SYSTEM
804;st_step 129624_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-10 20:04:23+02:00;EMPLOYEE;declaration 129622;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
805;st_step 129628_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-10-10 20:25:20+02:00;ADMINISTRATION;declaration 129622;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
806;st_step 129623_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-12 09:44:36+02:00;EMPLOYEE;declaration 129622;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
807;st_step 129625_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-10-19 18:44:48+02:00;ADMINISTRATION;declaration 129622;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
808;st_step 129627_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-10-29 15:56:48+01:00;EMPLOYEE;declaration 129622;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
809;st_step 129629_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-10-29 20:31:43+01:00;ADMINISTRATION;declaration 129622;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
810;st_step 129626_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-10-31 14:51:27+01:00;EMPLOYEE;declaration 129622;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
811;st_step 142465_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-13 14:56:20+01:00;EMPLOYEE;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration, employee; submitted;; employee;, STAFF MEMBER
812;st_step 142464_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-11-13 15:02:37+01:00;ADMINISTRATION;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration; rejected;; administration, administration;, STAFF MEMBER
813;st_step 142466_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-11-14 08:30:11+01:00;EMPLOYEE;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration, employee; rejected;; employee;, STAFF MEMBER
814;st_step 142460_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-14 16:01:36+01:00;EMPLOYEE;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration, employee; submitted;; employee;, STAFF MEMBER
815;st_step 142462_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-11-14 16:03:59+01:00;ADMINISTRATION;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration; approved;; administration, administration;, STAFF MEMBER
816;st_step 142461_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-11-15 11:06:13+01:00;SUPERVISOR;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
817;st_step 142463_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-11-15 11:48:45+01:00;EMPLOYEE;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration, employee; rejected;; employee;, STAFF MEMBER
818;st_step 142457_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-15 13:39:49+01:00;EMPLOYEE;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration, employee; submitted;; employee;, STAFF MEMBER
819;st_step 142459_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-11-15 13:39:54+01:00;ADMINISTRATION;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration; approved;; administration, administration;, STAFF MEMBER
820;st_step 142456_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-11-20 08:58:22+01:00;BUDGET OWNER;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
821;st_step 142458_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-11-27 05:15:21+01:00;SUPERVISOR;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
822;st_step 142455_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-11-29 09:05:55+01:00;EMPLOYEE;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration, employee; rejected;; employee;, STAFF MEMBER
823;st_step 142452_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-29 11:27:10+01:00;EMPLOYEE;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration, employee; submitted;; employee;, STAFF MEMBER
824;st_step 142451_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-11-29 11:27:26+01:00;ADMINISTRATION;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration; approved;; administration, administration;, STAFF MEMBER
825;st_step 142454_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-12-04 09:48:30+01:00;BUDGET OWNER;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
826;st_step 142453_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-12-05 17:16:44+01:00;SUPERVISOR;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
827;dd_declaration 142449_19;SYSTEM;Request Payment;2018-12-06 11:23:27+01:00;UNDEFINED;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; payment; request;;;, SYSTEM
828;dd_declaration 142449_20;SYSTEM;Payment Handled;2018-12-10 17:31:26+01:00;UNDEFINED;declaration 142449;budget 86566;declaration number 142450;15.379911391110232; payment; handled;;;, SYSTEM
829;st_step 141916_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-15 16:01:10+01:00;EMPLOYEE;declaration 141910;budget 86566;declaration number 141911;62.63458910403638; declaration, employee; submitted;; employee;, STAFF MEMBER
830;st_step 141917_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-11-15 16:07:31+01:00;ADMINISTRATION;declaration 141910;budget 86566;declaration number 141911;62.63458910403638; declaration; approved;; administration, administration;, STAFF MEMBER
831;st_step 141919_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-11-17 17:29:36+01:00;SUPERVISOR;declaration 141910;budget 86566;declaration number 141911;62.63458910403638; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
832;st_step 141918_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-20 11:31:15+01:00;EMPLOYEE;declaration 141910;budget 86566;declaration number 141911;62.63458910403638; declaration, employee; submitted;; employee;, STAFF MEMBER
833;st_step 141915_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-11-20 11:31:33+01:00;EMPLOYEE;declaration 141910;budget 86566;declaration number 141911;62.63458910403638; declaration, employee; rejected;; employee;, STAFF MEMBER
834;st_step 141912_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-21 13:59:45+01:00;EMPLOYEE;declaration 141910;budget 86566;declaration number 141911;62.63458910403638; declaration, employee; submitted;; employee;, STAFF MEMBER
835;st_step 141913_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-11-21 14:03:11+01:00;ADMINISTRATION;declaration 141910;budget 86566;declaration number 141911;62.63458910403638; declaration; approved;; administration, administration;, STAFF MEMBER
836;st_step 141914_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-11-22 13:55:51+01:00;SUPERVISOR;declaration 141910;budget 86566;declaration number 141911;62.63458910403638; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
837;dd_declaration 141910_19;SYSTEM;Request Payment;2018-11-29 15:37:39+01:00;UNDEFINED;declaration 141910;budget 86566;declaration number 141911;62.63458910403638; payment; request;;;, SYSTEM
838;dd_declaration 141910_20;SYSTEM;Payment Handled;2018-12-03 17:31:22+01:00;UNDEFINED;declaration 141910;budget 86566;declaration number 141911;62.63458910403638; payment; handled;;;, SYSTEM
839;st_step 137350_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-11-30 16:29:16+01:00;EMPLOYEE;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration, employee; submitted;; employee;, STAFF MEMBER
840;st_step 137349_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-11-30 16:29:20+01:00;ADMINISTRATION;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration; approved;; administration, administration;, STAFF MEMBER
841;st_step 137351_0;STAFF MEMBER;Declaration REJECTED by BUDGET OWNER;2018-12-03 09:29:24+01:00;BUDGET OWNER;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration; rejected;; budget owner, budget owner;, STAFF MEMBER
842;st_step 137352_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-12-04 00:59:24+01:00;EMPLOYEE;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration, employee; rejected;; employee;, STAFF MEMBER
843;st_step 137346_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-12-04 08:42:48+01:00;EMPLOYEE;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration, employee; submitted;; employee;, STAFF MEMBER
844;st_step 137347_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-12-04 08:42:50+01:00;ADMINISTRATION;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration; rejected;; administration, administration;, STAFF MEMBER
845;st_step 137348_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-12-05 11:20:20+01:00;EMPLOYEE;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration, employee; rejected;; employee;, STAFF MEMBER
846;st_step 137343_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-12-05 11:46:26+01:00;EMPLOYEE;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration, employee; submitted;; employee;, STAFF MEMBER
847;st_step 137345_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-12-05 11:46:28+01:00;ADMINISTRATION;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration; rejected;; administration, administration;, STAFF MEMBER
848;st_step 137344_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-12-06 10:32:02+01:00;EMPLOYEE;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration, employee; submitted;; employee;, STAFF MEMBER
849;st_step 137342_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-12-06 10:32:16+01:00;EMPLOYEE;declaration 137336;budget 86566;declaration number 137337;77.10290789148308; declaration, employee; rejected;; employee;, STAFF MEMBER
